# Lindstrom Triangulation
# disp_scale=1.000000, disp_offset=0.000000mm
# anchor_mode=0, anchor_threshold=30.000000mm
# id x_orig y_orig z_orig x_target y_target z_target movement_mm is_anchor
1312 1.125000 7.625000 0.267185 1.126720 7.607088 0.265453 18.077308 0
1313 1.029190 7.625000 0.375000 1.031323 7.671544 0.378966 46.761483 0
1314 1.101710 7.625000 0.625000 1.102092 7.611840 0.622328 13.433751 0
1315 1.125000 7.625000 0.662836 1.125735 7.615556 0.660370 9.788574 0
1316 1.125000 7.431510 0.875000 1.126499 7.448728 0.879761 17.926809 0
1322 1.125000 7.769530 0.375000 1.124627 7.753021 0.373478 16.583440 0
1323 1.125000 7.654620 0.625000 1.124973 7.640682 0.622316 14.193671 0
1328 1.321760 4.625000 2.375000 1.335906 4.675263 2.403146 59.318307 0
1331 1.125000 4.375000 2.541030 1.126041 4.375553 2.541009 1.178794 0
1333 1.223050 4.875000 2.375000 1.224174 4.877669 2.376844 3.433388 0
1343 1.194820 7.625000 0.875000 1.195668 7.626788 0.875458 2.031477 0
1345 1.210350 7.875000 0.375000 1.212793 7.900777 0.377490 26.011532 0
1346 1.329420 7.875000 0.625000 1.328235 7.879791 0.627445 5.507921 0
1350 1.571100 4.125000 0.375000 1.588604 4.154395 0.381629 34.848525 0
1351 1.625000 4.375000 0.157313 1.622309 4.369637 0.156785 6.023360 0
1352 1.561870 4.375000 0.375000 1.562280 4.373618 0.374993 1.440974 0
1354 1.561220 4.375000 0.625000 1.565951 4.381664 0.628438 8.865929 0
1360 1.625000 4.625000 0.306422 1.613986 4.609981 0.302004 19.141421 0
1361 1.604290 4.625000 0.375000 1.600374 4.621885 0.372515 5.587014 0
1364 1.625000 4.625000 2.310910 1.641715 4.672292 2.336691 56.396609 0
1365 1.625000 4.701510 0.375000 1.613388 4.685039 0.369183 20.975416 0
1369 1.625000 4.875000 2.292650 1.628345 4.883582 2.297384 10.356469 0
1374 1.625000 7.457860 2.375000 1.626387 7.462226 2.377506 5.221938 0
1375 1.604320 7.625000 2.375000 1.609406 7.650753 2.388813 29.663428 0
1384 1.875000 4.611490 2.375000 1.893982 4.655774 2.398449 53.584056 0
1385 1.875000 4.625000 2.337260 1.887715 4.654196 2.352535 35.318304 0
1413 1.875000 7.875000 2.298850 1.869253 7.846850 2.284508 32.111518 0
1422 2.125000 4.625000 2.357050 2.127792 4.629726 2.360306 6.382293 0
1423 2.125000 4.616590 2.375000 2.131798 4.629806 2.382633 16.707431 0
1438 2.111760 7.875000 2.375000 2.113109 7.878329 2.376308 3.822463 0
1450 2.375000 4.375000 2.470520 2.397793 4.415316 2.493830 51.848695 0
1454 2.375000 4.506400 2.375000 2.408713 4.567694 2.413321 79.762902 0
1479 2.146310 7.875000 2.375000 2.152558 7.899495 2.384092 26.865153 0
1493 2.625000 4.546030 2.375000 2.625712 4.546228 2.374631 0.825632 0
1529 2.805940 4.375000 2.375000 2.815203 4.387644 2.383195 17.686701 0
1530 2.875000 4.375000 2.293020 2.874928 4.373979 2.292157 1.338984 0
1559 2.875000 7.841220 2.375000 2.881260 7.853416 2.381868 15.332823 0
1560 2.875000 7.625000 2.326230 2.882256 7.638244 2.334008 16.987121 0
1561 2.704750 7.875000 2.375000 2.707330 7.879552 2.377788 5.929194 0
1564 3.125000 4.125000 0.752640 3.108811 4.103905 0.748248 26.951320 0
1565 3.002280 4.125000 2.375000 3.015960 4.142752 2.385442 24.724209 0
1567 3.125000 4.375000 2.226350 3.128433 4.379033 2.228135 5.589014 0
1573 3.125000 4.875000 0.933107 3.115825 4.859760 0.930239 18.018291 0
1597 3.300600 4.125000 0.875000 3.294924 4.121097 0.872533 7.317117 0
1598 3.191490 4.375000 0.875000 3.199912 4.385505 0.877140 13.632654 0
1600 3.375000 4.255400 1.125000 3.375765 4.255409 1.125148 0.779641 0
1601 3.340120 4.125000 1.125000 3.343398 4.128040 1.125957 4.571903 0
1602 3.375000 4.375000 1.363650 3.373591 4.374266 1.362144 2.189204 0
1603 3.373490 4.375000 1.375000 3.368715 4.370485 1.371801 7.308859 0
1604 3.338460 4.125000 1.375000 3.321088 4.107707 1.365889 26.150260 0
1605 3.375000 4.375000 1.405140 3.375614 4.374588 1.405173 0.740039 0
1607 3.336020 4.125000 1.625000 3.341138 4.129432 1.627692 7.285609 0
1608 3.375000 4.375000 1.698930 3.401038 4.407721 1.711835 43.763204 0
1610 3.315820 4.125000 1.875000 3.333914 4.142836 1.887078 28.131431 0
1612 3.357520 4.375000 2.125000 3.354488 4.373121 2.120638 5.634751 0
1614 3.375000 4.379450 1.375000 3.365179 4.369085 1.369548 15.284260 0
1615 3.375000 4.510490 1.875000 3.378366 4.512952 1.877184 4.707437 0
1616 3.375000 4.625000 2.052380 3.373608 4.621783 2.051563 3.599297 0
1617 3.351970 4.625000 2.125000 3.359073 4.633463 2.129247 11.837019 0
1619 3.375000 4.875000 1.891650 3.372077 4.870401 1.889232 5.961315 0
1620 3.351090 4.875000 2.125000 3.353086 4.876922 2.125822 2.890243 0
1622 3.375000 5.125000 2.058100 3.376130 5.125541 2.058666 1.374520 0
1623 3.357700 5.125000 2.125000 3.363574 5.132884 2.128443 10.417362 0
1624 3.375000 5.240660 1.125000 3.379421 5.247007 1.126163 7.821742 0
1626 3.375000 5.211390 1.375000 3.372666 5.208101 1.373221 4.408279 0
1627 3.313650 5.375000 1.375000 3.307602 5.364138 1.372188 12.746130 0
1628 3.375000 5.375000 1.526180 3.350363 5.337826 1.512439 46.666007 0
1647 3.388730 4.375000 1.625000 3.388770 4.374039 1.624762 0.990642 0
1649 3.464470 4.625000 1.375000 3.442385 4.594978 1.366033 38.333837 0
1651 3.402830 4.625000 1.875000 3.403125 4.623784 1.875297 1.286222 0
1652 3.521710 4.875000 1.125000 3.481150 4.829737 1.108916 62.868978 0
1653 3.517280 4.875000 1.375000 3.482483 4.835167 1.358046 55.541584 0
1654 3.485750 4.875000 1.625000 3.477251 4.863281 1.620305 15.218894 0
1655 3.380890 4.875000 1.875000 3.370995 4.860593 1.868507 18.644650 0
1656 3.437820 5.125000 1.125000 3.437542 5.124123 1.124532 1.032234 0
1657 3.433080 5.125000 1.375000 3.453610 5.150998 1.384420 34.439903 0
1658 3.474790 5.125000 1.625000 3.472533 5.120724 1.623532 5.052931 0
1659 3.482810 5.125000 1.875000 3.482066 5.122451 1.874506 2.700457 0
1660 3.420940 5.375000 1.625000 3.417625 5.368706 1.623169 7.345687 0
1661 3.553230 5.375000 1.875000 3.558956 5.382198 1.877921 9.650409 0
1662 3.556260 5.375000 2.125000 3.558172 5.376926 2.125809 2.832121 0
1664 3.555400 5.625000 1.875000 3.547925 5.612703 1.870330 15.129012 0
1665 3.545990 5.625000 2.125000 3.547231 5.625763 2.125561 1.561009 0
1691 3.769300 6.375000 2.125000 3.775352 6.383473 2.128510 10.988100 0
1697 3.848960 6.625000 1.625000 3.874495 6.667715 1.635531 50.867879 0
1701 3.875000 6.625000 1.908850 3.883781 6.638704 1.912966 16.788232 0
1702 3.803750 6.625000 2.125000 3.816196 6.644320 2.132977 24.327208 0
1704 3.803680 6.625000 2.375000 3.803212 6.622559 2.374817 2.492515 0
1708 3.875000 6.648870 1.875000 3.872136 6.642923 1.873365 6.800329 0
1710 3.808400 6.875000 2.125000 3.797191 6.853726 2.118169 24.997787 0
1714 3.859060 7.125000 2.125000 3.850703 7.108486 2.119911 19.195267 0
1716 3.808400 6.875000 2.125000 3.797179 6.853705 2.118163 25.022417 0
1726 4.125000 7.034140 1.375000 4.073707 7.004726 1.351374 63.673126 0
1735 4.125000 7.125000 1.523590 4.116200 7.119425 1.518768 11.479300 0
1736 4.125000 7.216940 1.625000 4.112778 7.208449 1.618138 16.387439 0
1741 4.125000 7.375000 1.692610 4.148887 7.391819 1.705553 31.952864 0
1744 0.244593 7.875000 0.375000 0.242694 7.906310 0.376763 31.416607 0
1751 1.375000 7.918150 0.625000 1.373826 7.943191 0.632462 26.155465 0
1755 1.467540 8.125000 0.875000 1.471236 8.085651 0.858006 43.020794 0
1778 1.625000 7.908790 2.375000 1.624305 7.901003 2.371050 8.758913 0
1779 1.625000 8.125000 2.361600 1.627994 8.139841 2.369435 17.047506 0
1780 1.875000 8.125000 2.322920 1.876127 8.126990 2.324695 2.895130 0
1781 2.125000 8.060140 2.375000 2.131673 8.083279 2.384938 26.051784 0
1789 -1.375000 4.875000 0.258807 -1.376983 4.878361 0.259082 3.912661 0
1790 -1.375000 4.691020 0.375000 -1.329236 4.632934 0.367150 74.363110 0
1793 -1.375000 4.625000 0.399698 -1.418619 4.679573 0.407866 70.338728 0
1799 -1.270130 4.375000 0.625000 -1.273793 4.379613 0.626305 6.033780 0
1816 -1.263090 4.625000 1.125000 -1.290412 4.661354 1.140932 48.186731 0
1821 -1.219280 4.875000 0.375000 -1.245607 4.914414 0.380006 47.661868 0
1829 -1.125000 5.125000 0.342817 -1.148486 5.168560 0.347090 49.672597 0
1834 -1.125000 5.375000 0.177778 -1.106204 5.341145 0.176190 38.755500 0
1856 -1.106140 5.125000 0.375000 -1.105159 5.123539 0.374914 1.761735 0
1857 -1.050530 5.125000 0.625000 -1.067019 5.150501 0.631008 30.956397 0
1862 -1.009290 5.125000 1.875000 -1.005897 5.110457 1.869690 15.849139 0
1866 -1.015670 5.375000 0.875000 -1.024646 5.394832 0.879760 22.283038 0
1867 -1.032330 5.375000 1.125000 -1.023362 5.360447 1.119465 17.968260 0
1868 -1.050140 5.375000 1.375000 -1.066619 5.402944 1.388503 35.139625 0
1874 -0.982439 5.625000 0.625000 -0.970035 5.597605 0.620736 30.373587 0
1876 -0.976748 5.625000 1.125000 -0.957724 5.589649 1.112496 42.047045 0
1877 -0.976248 5.625000 1.375000 -0.963085 5.599408 1.364588 30.604655 0
1878 -0.929926 5.625000 1.625000 -0.941830 5.648811 1.637562 29.436441 0
1882 -0.982439 5.625000 0.625000 -0.970035 5.597605 0.620736 30.373587 0
1883 -0.894432 5.875000 0.625000 -0.889988 5.866535 0.623438 9.687265 0
1886 -0.875000 5.875000 1.232470 -0.895479 5.920367 1.249053 52.464172 0
1887 -0.875000 5.832530 1.375000 -0.888011 5.861342 1.386923 33.787298 0
1888 -0.875000 5.729800 1.625000 -0.888263 5.758229 1.639401 34.517593 0
1889 -0.929926 5.625000 1.625000 -0.941830 5.648811 1.637562 29.436441 0
1891 -0.875000 5.963820 0.375000 -0.875138 5.965302 0.375156 1.496778 0
1892 -0.875000 5.929260 0.625000 -0.876046 5.933166 0.625602 4.088239 0
1893 -0.875000 5.977210 0.875000 -0.879673 5.988505 0.877898 12.562666 0
1911 -0.625000 5.625000 2.090670 -0.642112 5.672818 2.118799 58.056762 0
1912 -0.857092 5.875000 1.375000 -0.874369 5.914018 1.390929 45.547770 0
1914 -0.790480 5.875000 1.875000 -0.790403 5.877514 1.875912 2.675221 0
1916 -0.829391 6.125000 0.375000 -0.827018 6.121479 0.374542 4.269967 0
1918 -0.821280 6.125000 0.875000 -0.840002 6.171390 0.886086 51.238825 0
1919 -0.811494 6.125000 1.125000 -0.810619 6.122609 1.124590 2.579278 0
1920 -0.780310 6.125000 1.375000 -0.776288 6.097327 1.368793 28.644707 0
1924 -0.742174 6.375000 0.375000 -0.781387 6.441135 0.383441 77.348311 0
1925 -0.735061 6.375000 0.625000 -0.703151 6.321937 0.613489 62.980080 0
1928 -0.780310 6.125000 1.375000 -0.776288 6.097327 1.368793 28.644707 0
1933 -0.656464 6.625000 0.375000 -0.678249 6.665545 0.379908 46.287693 0
1934 -0.639115 6.625000 0.625000 -0.638698 6.624858 0.625071 0.446049 0
1935 -0.625000 6.625000 0.652434 -0.623316 6.622252 0.651919 3.263699 0
1938 -0.625000 6.586260 1.375000 -0.642025 6.641341 1.393466 60.537644 0
1939 -0.625000 6.680610 0.375000 -0.646699 6.724711 0.380093 49.413042 0
1940 -0.656464 6.625000 0.375000 -0.678249 6.665545 0.379908 46.287693 0
1941 -0.625000 6.644200 0.625000 -0.622259 6.639283 0.624143 5.694408 0
1948 -0.375000 5.117900 2.125000 -0.365780 5.065594 2.099784 58.793664 0
1962 -0.375000 6.375000 2.072790 -0.384336 6.411277 2.092381 42.272804 0
1971 -0.523760 6.625000 1.375000 -0.533082 6.658580 1.386267 36.625621 0
1972 -0.375000 6.625000 1.329280 -0.379543 6.659483 1.337603 35.762625 0
1976 -0.375000 6.875000 0.192141 -0.365321 6.831040 0.190707 45.035980 0
1981 -0.375000 6.875000 1.777610 -0.386996 6.927302 1.798881 57.721848 0
1996 -0.125000 6.124400 0.625000 -0.121237 6.075834 0.619706 48.998405 0
1998 -0.125000 6.125000 0.624227 -0.121130 6.075645 0.618787 49.804430 0
1999 -0.125000 6.111520 0.875000 -0.124315 6.108004 0.874497 3.617275 0
2000 -0.132605 6.125000 0.875000 -0.131664 6.116971 0.873853 8.165143 0
2003 -0.125000 6.065870 1.375000 -0.124027 6.058839 1.373292 7.300769 0
2005 -0.125000 6.125000 1.414610 -0.124718 6.130137 1.415894 5.302643 0
2008 -0.125000 6.375000 0.352556 -0.122106 6.359947 0.351513 15.363819 0
2011 -0.132605 6.125000 0.875000 -0.131663 6.116959 0.873851 8.177057 0
2012 -0.280671 6.375000 0.875000 -0.285905 6.404326 0.880189 30.237616 0
2016 -0.125000 6.357340 1.625000 -0.124357 6.355292 1.624478 2.208641 0
2024 -0.235342 6.375000 1.125000 -0.230901 6.331168 1.116563 44.856512 0
2026 -0.188914 6.375000 1.375000 -0.185559 6.333768 1.365508 42.443343 0
2028 -0.125000 6.463630 1.875000 -0.115575 6.412467 1.854818 55.801205 0
2075 -0.125000 7.875000 0.432097 -0.115558 7.842945 0.428713 33.587600 0
2083 0.117451 5.875000 0.375000 0.117879 5.849169 0.373317 25.888927 0
2093 -0.101131 7.625000 0.375000 -0.077529 7.571707 0.368486 58.648356 0
2094 -0.079681 7.875000 0.375000 -0.069564 7.825044 0.371260 51.107082 0
2095 0.033058 8.125000 0.375000 0.026036 8.171523 0.378337 47.168261 0
2098 -0.125000 6.124400 0.625000 -0.121237 6.075834 0.619706 48.998405 0
2101 -0.125000 8.125000 0.585164 -0.134123 8.155298 0.589924 31.998019 0
2102 0.086646 5.625000 0.875000 0.087152 5.622986 0.874727 2.094274 0
2103 0.086646 5.625000 0.875000 0.087123 5.626136 0.875242 1.255902 0
2135 0.125000 6.380180 2.375000 0.125176 6.358478 2.366886 23.169585 0
2156 0.375000 2.375000 -0.435242 0.393393 2.324741 -0.407812 60.138872 0
2179 0.625000 2.625000 -0.445784 0.630485 2.567906 -0.415440 64.888758 0
2180 0.625000 2.875000 -0.430401 0.628021 2.826072 -0.407083 54.284426 0
2211 1.125000 3.875000 -0.441825 1.102660 3.822531 -0.402688 69.165032 0
2245 1.875000 3.125000 -0.430624 1.892580 3.144050 -0.437176 26.737419 0
2246 1.875000 3.375000 -0.387840 1.901564 3.409790 -0.396899 44.699264 0
2247 1.875000 3.438040 -0.375000 1.889804 3.460251 -0.379192 27.019495 0
2248 1.787410 3.625000 -0.375000 1.798599 3.627682 -0.379221 12.255850 0
2249 1.875000 3.625000 -0.234336 1.896046 3.663390 -0.236899 43.855438 0
2250 1.842470 3.875000 -0.375000 1.860235 3.890476 -0.381547 24.453452 0
2251 1.875000 3.875000 -0.234720 1.885327 3.881382 -0.237081 12.366821 0
2259 2.125000 3.125000 -0.414107 2.098798 3.098177 -0.405980 38.367532 0
2261 2.125000 3.601990 -0.375000 2.123528 3.599991 -0.374219 2.602331 0
2262 2.125000 3.625000 -0.366956 2.127441 3.627857 -0.367309 3.774065 0
2263 2.125000 3.848410 -0.125000 2.152906 3.895891 -0.127070 55.113052 0
2264 1.972800 3.875000 -0.125000 1.977588 3.875963 -0.125555 4.915362 0
2265 2.375000 1.625000 -0.398662 2.399094 1.638802 -0.402891 28.087017 0
2268 2.375000 2.125000 -0.411665 2.343737 2.100280 -0.405505 40.328405 0
2270 2.375000 2.625000 -0.388541 2.352847 2.609698 -0.383169 27.454768 0
2271 2.375000 2.805690 -0.375000 2.357536 2.789511 -0.371182 24.111358 0
2273 2.375000 2.875000 -0.362947 2.368891 2.867211 -0.361840 9.960000 0
2274 2.230970 3.125000 -0.375000 2.184129 3.080984 -0.362800 65.424241 0
2275 2.375000 3.125000 -0.277290 2.399055 3.147493 -0.281051 33.147130 0
2276 2.245970 3.375000 -0.375000 2.246728 3.374135 -0.375097 1.154348 0
2277 2.375000 3.375000 -0.300660 2.364797 3.363429 -0.298659 15.556401 0
2279 2.375000 3.875000 -0.308230 2.379486 3.880754 -0.308829 7.320635 0
2281 2.475300 1.625000 -0.375000 2.495376 1.635347 -0.378208 22.812405 0
2282 2.484240 1.875000 -0.375000 2.460394 1.860004 -0.370851 28.473601 0
2283 2.625000 1.875000 -0.289567 2.618191 1.870070 -0.288688 8.452257 0
2284 2.625000 1.625000 -0.289635 2.610404 1.616920 -0.287821 16.781231 0
2285 2.535900 2.125000 -0.375000 2.497703 2.098286 -0.368475 47.066602 0
2287 2.505530 2.375000 -0.375000 2.495808 2.365712 -0.373317 13.551082 0
2288 2.625000 2.375000 -0.333144 2.659714 2.401294 -0.337997 43.817787 0
2289 2.424170 2.625000 -0.375000 2.404445 2.607020 -0.371191 26.960826 0
2290 2.625000 2.625000 -0.183531 2.672446 2.654825 -0.188197 56.235497 0
2294 2.545930 3.375000 -0.125000 2.528475 3.352317 -0.123964 28.640383 0
2300 2.829310 2.125000 -0.125000 2.854548 2.139322 -0.126253 29.045667 0
2301 2.840410 2.375000 -0.125000 2.837572 2.372048 -0.124820 4.098610 0
2302 2.732680 2.625000 -0.125000 2.752194 2.639910 -0.126050 24.580122 0
2309 1.875000 4.011770 -0.375000 1.883791 4.019011 -0.377916 11.756418 0
2310 1.982330 4.125000 -0.125000 2.000847 4.152751 -0.126991 33.421163 0
2311 2.375000 4.097280 -0.125000 2.383310 4.110171 -0.125366 15.341198 0
2314 2.125000 3.904390 0.125000 2.104688 3.865906 0.123788 43.532348 0
2315 2.125000 3.875000 -0.025450 2.128055 3.879075 -0.025506 5.093355 0
2316 2.068750 3.875000 0.125000 2.079849 3.894227 0.125657 22.210340 0
2317 2.875000 3.943650 0.125000 2.833340 3.899294 0.122930 60.887689 0
2320 2.826090 1.875000 0.125000 2.767802 1.843496 0.122276 66.313378 0
2321 2.832380 2.125000 0.125000 2.803846 2.107325 0.123648 33.592434 0
2322 2.875000 2.375000 0.062983 2.839453 2.350071 0.062197 43.424415 0
2323 2.875000 2.328440 0.125000 2.868241 2.323101 0.124635 8.620837 0
2324 2.884740 2.375000 0.125000 2.891090 2.379487 0.125278 7.780484 0
2325 2.875000 2.462030 0.125000 2.845250 2.439106 0.123639 37.581866 0
2326 2.804000 2.625000 0.125000 2.813697 2.630551 0.125444 11.182464 0
2331 2.625000 3.375000 -0.048336 2.604376 3.349947 -0.047829 32.454106 0
2336 1.875000 3.684230 0.125000 1.872114 3.677398 0.124726 7.421966 0
2338 -1.875000 2.666750 -0.125000 -1.872595 2.663690 -0.124879 3.893840 0
2339 -1.949720 2.625000 -0.125000 -1.939628 2.612426 -0.124401 16.134455 0
2340 -1.875000 2.625000 -0.184085 -1.870167 2.618434 -0.183658 8.163824 0
2342 -1.696730 2.625000 -0.375000 -1.734450 2.681772 -0.383402 68.676049 0
2343 -1.875000 2.451420 -0.375000 -1.875564 2.452534 -0.375199 1.264159 0
2346 -1.625000 2.794130 -0.375000 -1.590057 2.736733 -0.367172 67.651744 0
2383 -0.375000 0.875000 -0.435364 -0.350806 0.823865 -0.408445 62.647658 0
2406 -0.125000 0.788901 -0.375000 -0.123090 0.781130 -0.371196 8.860852 0
2407 -0.246529 0.875000 -0.375000 -0.225527 0.807852 -0.344829 76.552274 0
2410 -0.246529 0.875000 -0.375000 -0.225248 0.807190 -0.344301 77.417451 0
2477 -2.125000 2.698720 0.125000 -2.132872 2.708681 0.125514 12.706451 0
2479 -1.875000 2.722970 0.125000 -1.860948 2.703376 0.124077 24.129094 0
2490 4.375000 8.125000 0.209277 4.388792 8.131601 0.209986 15.306999 0
2491 4.375000 8.217370 0.125000 4.416589 8.237569 0.125747 46.240684 0
2492 4.337710 8.125000 0.125000 4.366981 8.139137 0.125535 32.510254 0
2494 4.375000 8.368880 2.125000 4.380817 8.373927 2.128402 8.419562 0
2495 4.375000 8.125000 1.885380 4.360185 8.111686 1.876301 21.890045 0
2496 4.375000 8.440780 2.375000 4.393630 8.459796 2.387807 29.541587 0
2498 4.375000 8.625000 2.276690 4.395612 8.644049 2.291362 31.670549 0
2499 4.375000 8.810010 2.375000 4.404092 8.841285 2.395755 47.489212 0
2505 4.375000 9.875000 2.254940 4.374774 9.873601 2.254588 1.460030 0
2506 4.375000 9.772010 2.375000 4.383543 9.784704 2.380452 16.242943 0
2508 4.125000 9.828470 2.375000 4.157314 9.886948 2.398275 70.750574 0
2511 4.125000 10.125000 2.345940 4.129186 10.130235 2.349439 7.560744 0
2532 4.438970 8.375000 0.125000 4.432701 8.370964 0.124893 7.456927 0
2533 4.464190 8.125000 0.375000 4.448727 8.116238 0.373168 17.867626 0
2534 4.536970 8.375000 0.375000 4.491491 8.346270 0.369911 54.034108 0
2536 4.536470 8.375000 0.625000 4.538253 8.378769 0.624944 4.170009 0
2537 4.455550 8.125000 0.875000 4.447286 8.120219 0.872309 9.919949 0
2538 4.534400 8.375000 0.875000 4.529291 8.372222 0.873193 6.090082 0
2539 4.455990 8.125000 1.125000 4.420696 8.099395 1.111990 45.503422 0
2542 4.523200 8.375000 1.375000 4.509905 8.364300 1.368879 18.130328 0
2543 4.466080 8.125000 1.625000 4.461751 8.120265 1.622792 6.784887 0
2544 4.528790 8.375000 1.625000 4.549585 8.390735 1.635573 28.139197 0
2545 4.382580 8.125000 1.875000 4.358130 8.103220 1.860535 35.796420 0
2546 4.453120 8.375000 1.875000 4.451556 8.372429 1.873979 3.177698 0
2547 4.378570 8.375000 2.125000 4.385015 8.380688 2.128791 9.395225 0
2548 4.375000 8.363190 2.375000 4.377592 8.364655 2.376557 3.360034 0
2549 4.380550 8.375000 2.375000 4.407416 8.401461 2.393784 42.128390 0
2550 4.545880 8.625000 0.125000 4.511705 8.601388 0.124390 41.542958 0
2551 4.608390 8.625000 0.375000 4.586392 8.613619 0.372296 24.915208 0
2552 4.608240 8.625000 0.625000 4.602983 8.624469 0.623485 5.496293 0
2553 4.611880 8.625000 0.875000 4.603540 8.618469 0.872491 10.885692 0
2554 4.607050 8.625000 1.125000 4.588796 8.613703 1.117434 22.760996 0
2556 4.604120 8.625000 1.625000 4.646951 8.652405 1.649170 56.300572 0
2558 4.425110 8.625000 2.125000 4.428806 8.627741 2.127222 5.109699 0
2559 4.625000 8.687860 0.375000 4.574668 8.661455 0.368935 57.159896 0
2560 4.625000 8.856380 0.125000 4.665489 8.876990 0.125648 45.437583 0
2561 4.625000 8.701430 0.625000 4.628205 8.700741 0.625844 3.384942 0
2562 4.625000 8.683910 0.875000 4.579452 8.647862 0.862495 59.417327 0
2563 4.625000 8.697670 1.125000 4.615693 8.688638 1.121727 13.375636 0
2564 4.625000 8.701870 1.375000 4.630166 8.705597 1.376986 6.672161 0
2565 4.604120 8.625000 1.625000 4.646702 8.656540 1.647551 57.589711 0
2566 4.625000 8.709920 1.625000 4.618260 8.702808 1.621396 10.439864 0
2567 4.625000 8.875000 1.815340 4.611791 8.861144 1.807925 20.529051 0
2568 4.614210 8.875000 1.875000 4.609132 8.868295 1.872282 8.839445 0
2569 4.425110 8.625000 2.125000 4.428842 8.627776 2.127246 5.165451 0
2570 4.517880 8.875000 2.125000 4.509313 8.865913 2.119045 13.835409 0
2571 4.387370 8.875000 2.375000 4.407615 8.896845 2.389238 33.011583 0
2572 4.375000 8.875000 2.384860 4.375285 8.874404 2.384658 0.690251 0
2573 4.625000 8.924100 1.875000 4.618413 8.916994 1.870893 10.523644 0
2574 4.625000 9.125000 2.112070 4.617200 9.114159 2.107406 14.145944 0
2577 4.375000 9.125000 2.442640 4.383576 9.134616 2.448706 14.241054 0
